account_id,contact_id,insurance_type
45463790,78098697,House Insurance
76864142,78277897,Car Insurance
62816240,56511778,Car Insurance
84594644,71090939,Car Insurance
71948437,95938522,Car Insurance
27911995,29010643,Health Insurance
95321619,32671209,Car Insurance
67184095,58985191,Health Insurance
79209121,4430225,Car Insurance
51140788,4702121,Car Insurance
30249773,1843099,Health Insurance
84920691,56954570,Health Insurance
71345338,32052093,House Insurance
56194925,65145315,Car Insurance
97191576,30574272,Car Insurance
34977316,87517745,House Insurance
79439410,11019805,Health Insurance
72433193,55760674,House Insurance
9929291,34184101,Car Insurance
99503481,89862720,House Insurance
33919742,2494177,Health Insurance
32359006,3328258,Car Insurance
38186859,43542592,Health Insurance
38756269,74589972,Car Insurance
86513776,30543994,Car Insurance
24949790,53102718,House Insurance
38878982,68783114,House Insurance
63172464,72784386,House Insurance
5246157,36086918,Car Insurance
90705810,58840545,Car Insurance
83915462,7605945,Car Insurance
83844465,15814938,Car Insurance
13458288,30855596,Health Insurance
53418421,36046265,House Insurance
19352466,57010984,House Insurance
92503918,32583320,House Insurance
55048162,22579004,Car Insurance
69956742,24586090,House Insurance
6583271,79358962,Health Insurance
33439111,31980457,House Insurance
71342818,74232820,Health Insurance
67212357,17421279,House Insurance
48453589,15187627,Health Insurance
93512607,29181572,House Insurance
12863312,57228276,House Insurance
35084448,15377472,House Insurance
12346497,85881271,House Insurance
16254965,74764987,Car Insurance
32712835,17337745,House Insurance
76585668,13405816,Health Insurance
93697961,91956093,Car Insurance
65792656,16424285,House Insurance
26813437,82166159,Car Insurance
49771355,56955415,House Insurance
19445656,92932330,Car Insurance
61973933,72771958,Car Insurance
29028614,51890288,Car Insurance
64776624,69532809,House Insurance
85338245,12494849,Car Insurance
6253073,72701525,House Insurance
28168327,13530112,Car Insurance
95005592,38757655,Car Insurance
10513023,21804866,Health Insurance
22122756,37190177,House Insurance
70990198,37588304,Car Insurance
74279693,98427899,Health Insurance
46594322,13812448,House Insurance
55143885,22971796,Health Insurance
92913805,11363431,Car Insurance
39684137,93017690,Health Insurance
65836084,98050374,Health Insurance
60150508,25281578,Car Insurance
87233543,52839400,Health Insurance
25946041,43297420,House Insurance
23551534,52267158,Car Insurance
79674308,58973236,House Insurance
41360840,26529876,Car Insurance
9491058,68796251,Car Insurance
64177108,87433318,House Insurance
96052925,21402716,Car Insurance
44083208,98934578,Car Insurance
84197152,13048629,House Insurance
30738243,47333418,Car Insurance
40322504,38299826,Health Insurance
16195481,34078891,Health Insurance
3908813,61277759,House Insurance
22967199,92799400,Car Insurance
63424996,40946320,House Insurance
31244924,50781603,Car Insurance
34545560,10374875,Car Insurance
13303080,50009446,Health Insurance
27620620,45419601,Car Insurance
4204650,66130515,Car Insurance
80489352,47827886,Health Insurance
78859999,65132580,Car Insurance
23649569,63817618,Health Insurance
82943479,11333797,Car Insurance
55657872,45892367,Health Insurance
46225311,78937260,House Insurance
40368295,51973882,Health Insurance
27539798,68905416,House Insurance
89803785,1851166,Car Insurance
53283724,20098311,Car Insurance
90727226,36188703,Health Insurance
59123538,38360139,Car Insurance
10247388,59858829,House Insurance
58629769,77037943,Health Insurance
5405216,1395577,Car Insurance
23197311,89747083,House Insurance
17693049,73253355,House Insurance
11945712,88729651,Health Insurance
649461,45983150,Health Insurance
67419452,41997479,Car Insurance
22720581,79729511,Health Insurance
62825591,68721144,Car Insurance
1809584,33030244,Health Insurance
12629969,80549434,Health Insurance
28844102,35004215,Car Insurance
67396776,90495950,Health Insurance
44910996,6293792,House Insurance
32571609,41847783,Car Insurance
66888018,45295307,Car Insurance
18102817,15180462,Car Insurance
51626330,32464156,Car Insurance
4394980,66651750,Health Insurance
64833594,66358003,House Insurance
77912899,62806604,Health Insurance
48919528,64606477,Car Insurance
98106735,61108655,House Insurance
34326590,96727429,Health Insurance
96689127,87540748,Health Insurance
80674334,76714616,Car Insurance
9551547,71758180,House Insurance
81249501,57338128,Health Insurance
25952409,62266201,Health Insurance
5269346,2489432,Health Insurance
13748636,96089841,House Insurance
18180882,34981478,Car Insurance
92377771,69428743,Health Insurance
27951178,48336180,Car Insurance
81064662,31885559,House Insurance
97789285,9808377,Health Insurance
27738944,50593850,House Insurance
63058819,97128307,Health Insurance
51557830,77499925,House Insurance
35579371,50336051,Health Insurance
50940124,56839145,Health Insurance
61527998,6642706,Health Insurance
14557135,18819707,Health Insurance
66594239,61015217,Car Insurance
48928740,17470192,Health Insurance
14053376,66090118,House Insurance
77735063,8878855,Car Insurance
74976289,11450436,Car Insurance
38503439,66914983,House Insurance
45705479,30883492,House Insurance
5978096,4243675,House Insurance
4785060,22362158,Health Insurance
52275566,94672268,House Insurance
17625888,37309259,Car Insurance
9974836,89425881,Car Insurance
39669941,23951102,Car Insurance
66101847,83389836,House Insurance
68400290,9315370,Car Insurance
34286260,35733082,Health Insurance
55139637,88606065,Car Insurance
94875593,49931322,Health Insurance
86492787,6701173,Health Insurance
4894798,59923831,House Insurance
60396444,39692135,Health Insurance
12057725,78212962,Health Insurance
41129272,53525009,Car Insurance
55871655,90866564,Health Insurance
35178664,34213175,House Insurance
1363588,39331707,House Insurance
60503352,5901900,Health Insurance
40652738,97081616,Health Insurance
55777236,38746085,House Insurance
92745787,88450878,Car Insurance
35595565,16719393,Car Insurance
92285313,44216195,Health Insurance
11712770,52781850,House Insurance
9018040,16742777,Health Insurance
64857769,31445808,House Insurance
73536329,16027526,House Insurance
98752467,30210755,Car Insurance
77512675,94831930,House Insurance
67228529,29335715,Health Insurance
43675500,55287069,House Insurance
68387553,3204580,House Insurance
34404512,44579693,Health Insurance
95330625,20705510,Health Insurance
981714,88312574,Health Insurance
49746408,76187720,Health Insurance
28936607,4351710,Car Insurance
48559313,34519999,Car Insurance
66141586,58349286,House Insurance
28141279,48663833,Car Insurance
76852282,81352341,Health Insurance
34461071,80691591,Car Insurance
75087930,22841267,Health Insurance
96675808,52140028,Health Insurance
54409558,2646047,Health Insurance
29537408,8811779,Car Insurance
5415994,98099947,Car Insurance
44429215,8067851,House Insurance
942576,35929944,Health Insurance
97303981,99368923,House Insurance
55487670,69272528,Health Insurance
17151373,42053466,Car Insurance
41703276,55875457,House Insurance
1194157,4630640,Car Insurance
42447997,35605135,Health Insurance
57771405,53800604,House Insurance
11688315,49569896,Car Insurance
23185020,39047491,Car Insurance
8170754,72472684,House Insurance
59262490,48569707,Health Insurance
53391574,2802182,Car Insurance
17856108,7055282,Car Insurance
5210995,7605229,Health Insurance
34649281,67506855,Car Insurance
79842771,37659507,Health Insurance
1858533,627150,Car Insurance
25774157,20459938,Car Insurance
31749851,27516132,House Insurance
34447837,17574066,House Insurance
96075997,80543883,Health Insurance
83018942,6184848,Health Insurance
32160815,85166298,Car Insurance
68736282,18081330,Car Insurance
51487496,65351517,House Insurance
28335266,46994452,Car Insurance
53693063,81644625,Health Insurance
54050065,51964316,Health Insurance
38965446,92195827,Health Insurance
59431602,40576973,House Insurance
35479716,77707634,Car Insurance
32000997,44628081,House Insurance
99727717,76714688,Car Insurance
58052566,49151373,Car Insurance
18715422,3887109,House Insurance
83869138,96134088,House Insurance
22038179,53502152,House Insurance
47789304,59550773,Health Insurance
79515868,22930081,Health Insurance
27873825,39609291,Health Insurance
51246414,41550730,House Insurance
75648415,88646388,Health Insurance
26122857,81393064,Car Insurance
35791943,9429470,House Insurance
54081651,94463747,Health Insurance
17048612,80162651,Health Insurance
58678621,4531942,Health Insurance
49082538,1580357,Car Insurance
83712220,3260055,Health Insurance
86558080,44671403,House Insurance
6265442,349274,House Insurance
21110950,45728715,House Insurance
62830452,76446912,House Insurance
83681405,97044244,Health Insurance
60988217,68890988,House Insurance
69976328,42914789,Health Insurance
10626686,94693810,House Insurance
71521853,85330282,Car Insurance
63180307,63409866,House Insurance
84203124,90873409,Car Insurance
26578695,13535691,Car Insurance
20133136,68927767,Health Insurance
33273092,67634670,House Insurance
72587005,77044239,House Insurance
57240354,36940480,Car Insurance
18217445,11510382,Health Insurance
48653457,72194509,Car Insurance
92310878,10587392,Health Insurance
45577234,3734389,House Insurance
30827139,20551030,Car Insurance
58987380,64196780,Health Insurance
21232004,10482974,Car Insurance
59675572,11913622,House Insurance
60781508,68995661,House Insurance
35757149,37284028,Car Insurance
77717747,31442450,House Insurance
4863630,19041325,House Insurance
21475459,79399205,Car Insurance
41531265,13315149,Health Insurance
64235234,7687320,Car Insurance
15356170,85222348,Car Insurance
86399914,74629239,Health Insurance
7938276,90106058,Health Insurance
9871209,47015748,House Insurance
2391000,17198092,House Insurance
16185408,42062259,Health Insurance
39678885,13436306,Car Insurance
17798566,90666349,Health Insurance
75018251,73703336,Car Insurance
74433161,58358095,Car Insurance
41625318,38818473,House Insurance
44881875,73459631,Health Insurance
89042943,42933203,House Insurance
72834306,82555778,Health Insurance
30089767,27854240,Car Insurance
1915493,2831703,Car Insurance
67461780,21007383,Health Insurance
14481922,64929827,Health Insurance
58760907,20371849,Health Insurance
8207741,15824225,House Insurance
8097615,73529481,Car Insurance
88040094,33726304,Health Insurance
74656996,46398121,Health Insurance
77850864,24806722,Car Insurance
86616333,59938865,Car Insurance
5506231,65889121,House Insurance
55821989,48853729,Health Insurance
88829285,9312634,House Insurance
16645157,22101794,House Insurance
24229212,15199537,House Insurance
45613144,79347257,Car Insurance
59901073,42011503,Car Insurance
85575735,85544968,House Insurance
84528836,26868711,Car Insurance
14639041,26575702,House Insurance
20004936,43141061,Car Insurance
10400975,32876809,Health Insurance
63154025,98715725,Health Insurance
62941695,58351764,Car Insurance
89595633,71691485,Health Insurance
11426531,18339681,Car Insurance
22112481,21410783,House Insurance
94613881,80525944,House Insurance
33260001,73134764,Health Insurance
75548440,82213697,House Insurance
34806008,30571108,House Insurance
57002853,90485104,Health Insurance
94504911,23986404,Health Insurance
31501045,65394118,House Insurance
58426950,74935074,Car Insurance
51803530,91564472,Health Insurance
54813617,66967925,House Insurance
648339,63866208,Health Insurance
94907615,93103525,House Insurance
56002815,83116492,House Insurance
84158980,40557386,House Insurance
70351573,86761680,Health Insurance
30873281,63760787,Car Insurance
14279735,4506693,Car Insurance
77406006,4227221,Health Insurance
80402468,73844911,Health Insurance
93052022,48604897,Car Insurance
10623178,32499360,Car Insurance
52505178,71812927,Health Insurance
46068701,9423210,Car Insurance
33512646,7127804,Health Insurance
